> Shore Bin # 1, Level 1
-83.7827115282	80.7278553445
-83.2137026017	80.8390936141
-83.3434042878	80.6782635233
-81.7337300679	80.8154421302
-83.0693522545	80.6414892805
-83.1151293202	80.5400167849
-80.9324788281	80.6538490883
-80	80.7774471656
> Shore Bin # 27, Level 1
-87.1111619745	80
-87.2533760586	80.0788891432
-87.8863202869	80.0598153658
-88.2586404211	80.1535057603
-87.5616083009	80.1753261616
-87.6150148775	80.4063477531
-88.3556878004	80.4385442893
-88.6214999619	80.3837644007
-88.3411917296	80.0776684215
-89.1155870909	80.2183566033
-89.0690470741	80.4834058137
-89.577019913	80.5433737697
-89.7210650797	80.4551766232
-90	80.4840161746
> Shore Bin # 27, Level 1
-90	81.4033722438
-88.2479591058	81.5800717174
-87.2106507973	81.4906538491
-88.6065461204	81.5136949722
-89.9232471199	81.3321126116
-88.873884184	81.2401007095
-90	81.2022583352
> Shore Bin # 27, Level 1
-80	80.5311665522
-80.1956206607	80.5281147478
-80.3257801175	80.4621957733
-83.1943236439	80.3265430686
-82.2868696117	80.0482185092
-81.8590066377	80
> Shore Bin # 27, Level 1
-82.7258716716	80
-83.7828641184	80.2470435645
-86.4966811627	80.2980086976
-86.4921034562	80.0170901045
-86.2565041581	80
> Shore Bin # 27, Level 1
-90	81.6096742199
-89.5042343786	81.6267643244
-90	81.5585564965
> Shore Bin # 28, Level 1
-70	83.1047531853
-71.0542458228	83.0952925917
-72.5597009232	83.1987487602
-75.2405584802	83.203479057
-77.0000762951	83.1294728008
-77.0881208515	83.1256580453
-78.1087968261	82.9243915465
-78.0279240101	82.8082703899
-78.4361028458	82.8784618906
-78.1068131533	82.9488059815
-78.9146257725	82.9567406729
-79.0646219577	82.8888380255
-79.3780422675	82.9723048753
-80	82.9263752193
> Shore Bin # 28, Level 1
-80	80.7774471656
-79.4705119402	80.8476386664
-79.0263218128	81.0869001297
-79.4419775692	81.1978332189
-78.6102082856	81.1216906996
-78.2751201648	81.2883192187
-76.8416876478	81.4528114748
-78.4286259251	81.1606012055
-78.9678797589	80.8789196612
-76.4525825895	80.8746471351
-78.1899748226	80.8026245518
-79.9932860304	80.6129549096
-78.0834668498	80.5612268254
-80	80.5311665522
> Shore Bin # 28, Level 1
-70.6309605554	80
-70.4556343938	80.0904859998
-72.2783245594	80.0587472343
-71.8306248569	80.1062027924
-72.3636224918	80.2175936522
-71.6195925841	80.1037613489
-70.109407187	80.1879911498
-70	80.2258335241
> Shore Bin # 28, Level 1
-70	80.2734416724
-70.4542610819	80.342870222
-70.7962157626	80.5580224308
-70.2110322728	80.3392080568
-70	80.3483634699
> Shore Bin # 28, Level 1
-70	81.0846112764
-70.0158693828	81.0820172427
-70	81.0855268177
> Shore Bin # 28, Level 1
-70	81.1778439002
-70.1817349508	81.1773861295
-70	81.1946288243
> Shore Bin # 29, Level 1
-70	81.1946288243
-66.6167696651	81.5150682841
-67.1367971313	81.5616083009
-68.7797360189	81.5187304494
-68.3605706874	81.5442130159
-69.2930495155	81.7084000916
-68.276646067	81.5580987259
-65.8152132448	81.6212710765
-65.2828259709	81.6882581827
-66.0576791028	81.6928358892
-65.3099870298	81.7570763714
-64.3350881209	81.7111467155
-64.3002975509	81.8095674067
-63.8402380407	81.7878995956
-62.3703364614	81.9978637369
-61.174181735	82.2253757534
-61.1102464332	82.3593499657
-62.2615396353	82.5291828794
-63.4175631342	82.4332036316
-62.9449912261	82.5767910277
-63.983978027	82.7109178302
-63.5655756466	82.8328374151
-64.4130617227	82.7548638132
-64.8802929732	82.9095902953
-65.1395437552	82.7527275502
-65.7196917678	82.8488593881
-66.6883344778	82.7043564508
-68.5893034257	82.6228732738
-66.3562981613	82.935225452
-68.9999237049	83.0328831922
-69.70733196	82.9845120928
-69.6231021592	83.1082627604
-70	83.1047531853
> Shore Bin # 29, Level 1
-60	81.8707560845
-60.7048142214	81.9125658045
-61.8326085298	81.7857633326
-61.3276874952	81.5100328069
-61.8677042802	81.3458457313
-61.3377584497	81.132372015
-61.787441825	80.9965667201
-62.740062562	81.176317998
-63.4702067597	81.2037842374
-63.7875944152	81.1342030976
-63.1076523995	80.7391470207
-64.0802624552	81.1171129931
-64.957503624	80.974898909
-65.3023575189	80.7600518807
-65.83276112	80.7042038605
-65.6025024796	80.6582742046
-66.0576791028	80.6750591287
-67.4677653162	80.3483634699
-67.0099946593	80.0537117571
-66.420233463	80.1037613489
-65.8101777676	80.0094605936
-65.2748912795	80.1171892882
-64.5151445792	80.0946059358
-64.2903791867	80.2903791867
-63.8475623713	80.1475547417
-65.0728618296	80.0166323339
-64.9404135195	80
> Shore Bin # 29, Level 1
-70	80.3483634699
-69.4923323415	80.3701838712
-67.6127260243	80.936598764
-64.5926604105	81.4041351949
-64.650186923	81.5519951171
-69.2889295796	81.2013427939
-70	81.0846112764
> Shore Bin # 29, Level 1
-60	82.0315861753
-60.1202410925	82.0236514839
-60	81.995117113
> Shore Bin # 29, Level 1
-70	80.2258335241
-69.9046311131	80.2589456016
-70	80.2734416724
> Shore Bin # 29, Level 1
-70	81.0855268177
-69.5861753262	81.1789120317
-70	81.1778439002
> Shore Bin # 30, Level 1
-50	82.489204242
-50.0199893187	82.4930189975
-51.7315938048	82.5146868086
-51.3308918898	82.1782253758
-50.029297322	81.9220263981
-50.4724193179	81.8622110323
-51.7055008774	81.9441519799
-50.3498893721	81.6035706111
-51.9536125734	81.906614786
-53.7454795148	81.9832150759
-53.965819791	81.7586022736
-54.8052185855	81.6044861524
-54.4426642252	82.0730907149
-55.1944762341	82.3305104143
-56.3312733654	82.2563515679
-56.0112916762	82.2168307012
-56.8422980087	82.2290379187
-57.0701152056	82.1342793927
-57.3167009995	82.2084382391
-60	82.0315861753
> Shore Bin # 30, Level 1
-60	81.995117113
-57.2175173571	81.3340962844
-59.3478294041	81.6574349584
-59.7550926986	81.8562600137
-60	81.8707560845
> Shore Bin # 31, Level 1
-40	82.8134584573
-40.5600061036	82.9648279545
-41.6652170596	82.9758144503
-42.7109178302	83.1406118868
-43.0337987335	83.0762188144
-42.8035400931	83.193713283
-44.270389868	83.2750438697
-43.9488822766	83.1796749828
-44.9716945144	83.2065308614
-43.8783855955	83.0922407874
-45.3607995727	83.1683833066
-45.6278324559	83.0974288548
-46.0810254063	83.1660944533
-46.4899671931	83.1293202106
-44.3385976959	82.9207293812
-45.9078355077	82.9285114824
-45.5049973297	82.8528267338
-43.0308995193	82.8560311284
-41.1769283589	82.7222095064
-40.8795300221	82.3633173114
-41.2767223621	82.5651941711
-42.490577554	82.7359426261
-42.9405661097	82.7284657053
-42.7263294423	82.4789806973
-43.0663004501	82.7618829633
-46.5453574426	82.7788204776
-44.7550164034	82.3396658274
-43.267566949	82.2333104448
-43.6998550393	82.202792401
-45.1122301061	82.3176928359
-45.6189822232	82.2590981918
-45.3078507668	81.7560082399
-46.8148317693	81.9536125734
-47.239032578	82.1144426642
-48.3584344244	82.1687647822
-50	82.489204242
> Shore Bin # 31, Level 1
-40	83.4464026856
-40.1008621347	83.4566262303
-40.0569161517	83.2576485847
-40	83.2549019608
> Shore Bin # 31, Level 1
-40	83.0183871214
-40.1536583505	83.0203707942
-40	82.9179827573
> Shore Bin # 32, Level 1
-30	83.4991989014
-30.3775082017	83.4842450599
-31.7352559701	83.6078431373
-34.7811093309	83.6267643244
-35.3620202945	83.5785458152
-35.1543450065	83.467612726
-35.6493476768	83.610437171
-35.7169451438	83.556115053
-35.9368276493	83.6191348135
-36.48081178	83.5469596399
-37.5478751812	83.5710688945
-38.1542687114	83.5165941863
-37.5738155184	83.3771267262
-38.8607614252	83.530327306
-39.0455481804	83.3499656672
-40	83.4464026856
> Shore Bin # 32, Level 1
-30	83.1154345006
-30.0521858549	83.1213855192
-31.5590142672	83.1294728008
-33.0817120623	82.9279011215
-33.3464560922	82.9974822614
-34.9082169833	82.9573510338
-35.1869993133	82.7092393378
-35.1172655833	82.8853284504
-36.147707332	82.9256122683
-36.8807507439	82.7118333715
-36.8143739986	82.928206302
-33.8893720912	83.0511940185
-34.8387884337	83.1656366827
-33.4203097581	83.0621805142
-31.7396810864	83.1813534752
-30	83.1638056001
> Shore Bin # 32, Level 1
-30	81.9822995346
-30.6660563058	81.9420157168
-30.878767071	81.8551918822
-31.0336461433	81.9302662699
-32.7928587778	81.8237582971
-34.1029983978	81.6517891203
-34.2725261311	81.8110933089
-31.4287022202	82.0802624552
-32.8007934691	82.1863126574
-31.3405050736	82.1138323033
-30	82.1583886473
> Shore Bin # 32, Level 1
-40	83.2549019608
-38.0723277638	83.161669337
-39.9011215381	83.0519569696
-38.2401770047	82.995803769
-40	83.0183871214
> Shore Bin # 32, Level 1
-30	83.4460975051
-30.1931792172	83.4775310903
-30	83.4909590295
> Shore Bin # 32, Level 1
-40	82.9179827573
-39.7360189212	82.7420462348
-40	82.8134584573
> Shore Bin # 33, Level 1
-20	81.5048447395
-20.4777599756	81.4192416266
-20.2098115511	81.673151751
-21.0716411078	81.5901426719
-24.7808041505	80.5333028153
-23.1636530098	81.2698558022
-23.5936522469	81.2578011749
-22.9002822919	81.3263141833
-22.5564965286	81.5144579232
-22.9361409934	82.0709544518
-24.7598992905	82
-24.7527275502	81.7112993057
-25.5886167697	81.6827649348
-27.8113984894	81.3994048981
-28.4742504005	81.4845502403
-26.1857022965	81.7514305333
-26.1567101549	81.9861142901
-29.6296635386	82.0047302968
-30	81.9822995346
> Shore Bin # 33, Level 1
-30	82.1583886473
-29.3189898528	82.1809719997
-25.7737087053	82.1680018311
-24.5116350042	82.2952620737
-23.2178225376	82.3237964446
-21.924773022	82.6291294728
-24.2145418479	82.8589303426
-24.8221560998	82.758220798
-24.8615243763	82.9159990845
-26.9402609293	82.7731746395
-25.6461432822	83.0145723659
-26.2497901884	83.1685358968
-29.4352635996	83.0504310674
-30	83.1154345006
> Shore Bin # 33, Level 1
-30	83.1638056001
-28.2528419928	83.1461051347
-26.9488059815	83.2356755932
-26.7998779278	83.342183566
-29.0530251011	83.4891279469
-29.8121614405	83.4157320516
-30	83.4460975051
> Shore Bin # 33, Level 1
-20	80.6465247578
-20.8302433814	80.4937819486
-20.7551689937	80.559548333
-21.2776379034	80.5700770581
-20.0799572747	80.6953536278
-20	80.6915388724
> Shore Bin # 33, Level 1
-20.5331502251	80
-20.3425650416	80.0958266575
-20.6276035706	80.1124589914
-20	80.255741207
> Shore Bin # 33, Level 1
-30	83.4909590295
-29.7235065232	83.5100328069
-30	83.4991989014
> Shore Bin # 33, Level 1
-20	80.0025940337
-20.0036621653	80
> Shore Bin # 34, Level 1
-20	80.6915388724
-18.6152437629	80.6254673075
-17.9200427253	80.8346684977
-17.6601815824	80.7421988251
-16.0399786374	80.7252613107
-15.8852521553	80.8354314488
-14.7850766766	80.8944838636
-15.0328831922	81.1308461128
-14.0474555581	81.1366445411
-12.1422140841	81.5934996567
-12.8728160525	81.7451743343
-14.7600518807	81.9195849546
-16.7745479515	81.9295033188
-17.0000762951	81.850156405
-17.6987869078	81.848783093
-17.3635461967	81.6952773327
-17.9716182193	81.7270160983
-18.1347371633	81.6327153429
-17.7335774777	81.5976195926
-18.3599603265	81.5744258793
-18.3982604715	81.4346532387
-19.6939040208	81.5596246281
-20	81.5048447395
> Shore Bin # 34, Level 1
-20	80.255741207
-19.8298619059	80.2944991226
-18.4600595102	80.2162203403
-17.1151293202	80.2487220569
-16.1075761044	80.5174334325
-17.2999160754	80.6312657359
-18.599984741	80.5436789502
-19.9200427253	80.6611734188
-20	80.6465247578
> Shore Bin # 34, Level 1
-17.634851606	80
-17.8150606546	80.1362630655
-19.3199053941	80.0979629206
-19.9969481956	80.004882887
-20	80.0025940337
> Shore Bin # 37, Level 1
16.0817883574	80
15.9348439765	79.9542229343
16.1348897536	79.859922179
15.7097734035	79.8738078889
15.6147096971	79.7941557946
16.5265888457	78.9053177691
15.8332188907	79.1636530098
15.6549935149	79.0966659037
15.298237583	79.6032654307
14.7264820325	79.7888151369
13.8249790188	79.5300221256
14.043183032	79.2637521935
13.5667963684	79.478751812
13.2016479744	79.4608987564
13.4767681392	79.5719844358
12.5767910277	79.5237659266
12.3482108797	79.5799191272
13.0333409628	79.6920729381
13.7332722972	79.6862745098
13.8065156023	79.8770122835
12.6233310445	79.7611963073
12.2099641413	79.8379491875
12.2998397803	79.6504158083
11.6234073396	79.8261997406
11.4798199435	79.7520408942
11.1981383993	79.7775234607
11.49828336	79.629968719
11.0266269932	79.6437018387
10.8381780728	79.5991454948
11.204852369	79.549095903
10.6646829938	79.5466544594
11.1863889525	79.1120775158
11.6716258488	79.1558709087
11.5466544594	79.326161593
11.8297093156	79.2137026017
12.1780727855	79.2991531243
12.2114900435	79.1908140688
11.6647592889	79.0641641871
12.080109865	78.963759823
12.4466315709	78.9970244907
12.5648889906	78.9091325246
11.353322652	78.9719996948
11.9815365835	78.8325322347
11.4717326619	78.7299916075
12.4066529335	78.5462729839
13.3183794919	78.5683985657
12.3715571832	78.4925612268
12.9181353475	78.3649958038
12.9999237049	78.2046234836
13.8199435416	78.2070649271
14.0131227588	78.3004501411
14.1132219425	78.2520790417
14.2165255207	78.4187075608
14.7983520256	78.3791866941
14.2581826505	78.4875257496
14.6247043565	78.5458152132
14.374914168	78.7008468757
14.7499809262	78.7553215839
15.0031280995	78.5946440833
15.3464560922	78.8503852903
15.4981307698	78.6674296178
15.1314564736	78.599984741
15.4233615625	78.4579232471
16.2581826505	78.5465781643
16.5699244678	78.7162584878
16.9216449226	78.6491187915
16.2882429236	78.4533455406
16.829938201	78.381170367
17.3983367666	78.4293888762
16.8465705348	78.3312733654
15.7566186007	78.3370717937
15.7682154574	78.22995346
15.3398947127	78.2378881514
14.9933623255	78.0987258717
14.2165255207	78.1095597772
14.2932784009	77.9604791333
13.9766536965	78.1054398413
13.5983825437	78.0566109712
13.949797818	77.7161821927
15.549858854	77.8837262531
15.9099717708	77.8237582971
16.9915312428	77.9291981384
16.7516594186	77.8783855955
17.1299305715	77.7729457542
16.3431754025	77.8086518654
14.7383840696	77.6533150225
15.9464408331	77.5536736095
16.0999465934	77.4595254444
15.0099946593	77.5654230564
14.7100022889	77.4770733196
14.4866102083	77.5712214847
13.9148546578	77.5242236973
14.4515144579	77.1674677653
15.0733196002	77.1262684062
15.4381628138	76.9999237049
16.0399786374	77.0637064164
16.378423743	76.9999237049
15.5016403449	76.8725108721
16.3183031968	76.7058823529
16.2865644312	76.5604638743
16.9898527504	76.5961699855
17.1648737316	76.7158007172
16.8915846494	76.7924010071
17.2848096437	76.9375143053
17.6015869383	77.451590753
18.2915999084	77.5274280919
18.3717097734	78.0299076829
19.0315098802	78.0958266575
19.0281528954	78.4225223163
19.7947661555	78.4199282826
19.5434500649	78.6071564813
20	78.619516289
> Shore Bin # 37, Level 1
20	78.9863431754
19.919890135	78.9945830472
19.8066681926	79.147020676
18.9048599985	79.1607537957
18.5882352941	79.2491035325
18.8749523156	79.438315404
18.2830548562	79.6212710765
17.6716258488	79.3607995727
17.57488365	79.5466544594
18.0183108263	79.7349507897
17.396505684	79.9262989242
17.0165560388	79.9528496223
16.7432669566	79.8803692683
16.4257267109	80
> Shore Bin # 37, Level 1
18.5871671626	80
18.0950637064	79.901731899
18.7466239414	79.7111467155
20	79.7497520409
> Shore Bin # 37, Level 1
18.8728160525	80
18.8197146563	79.9578850996
18.6694132906	80
> Shore Bin # 37, Level 1
20	79.5909056229
19.6833752956	79.6087586786
20	79.4903486687
> Shore Bin # 38, Level 1
30	70.685740444
29.7099259937	70.6161593042
29.7349507897	70.7370107576
29.259937438	70.6553749905
29.4085603113	70.7849240864
28.9724574655	70.8845654994
28.5288776989	70.7299916075
28.5162127108	70.4499885557
28.4225223163	70.4928664073
28.2246128023	70.4110780499
28.2450598917	70.5120927749
28.0300602731	70.4220645457
28.1550316625	70.5128557259
27.8547341115	70.4269474327
28.3163195239	70.6924544137
27.6621652552	70.6161593042
28.1487754635	70.7383840696
27.7259479667	70.7989623865
28.2500953689	70.7895017929
28.5537499046	70.970016022
28.1925688563	70.9587243458
28.2413977264	71.089188983
27.8223849851	71.027847715
27.6574349584	71.1311512932
27.5321583886	70.955367361
27.2649729152	71.0420386053
27.3383688106	70.9448386358
27.0884260319	70.9340047303
27.3997100786	70.9227130541
27.6833752956	70.8015564202
27.2771801328	70.8328374151
27.3160906386	70.736552987
27.0984969863	70.7550164034
27.2709239338	70.5857938506
26.956130312	70.587472343
27.0910200656	70.4632639048
26.7525749599	70.48783093
26.4861524376	70.3582818341
26.6437781338	70.6474402991
26.3163195239	70.6491187915
26.6837567712	70.744945449
26.659952697	70.9678797589
25.4511329824	70.3674372473
25.5786984054	70.315709163
25.1525139239	70.0654612039
25.0875104906	70.1620508125
25.0150301366	70.0537117571
24.9112687877	70.0874341955
25.2961013199	70.4650949874
25.0736247807	70.4882887007
25.2375066758	70.5287251087
25.0562294957	70.5015640497
25.9136339361	70.8741893645
25.617456321	70.9071488518
25.4499122606	70.844586862
25.5536736095	70.9158464942
25.3299763485	70.9794766155
25.2498664836	70.7971313039
25.1325246052	70.9279011215
24.8986037995	70.8749523156
25.029983978	70.9712367437
24.8198672465	70.9137102312
24.6399633783	70.9921416037
24.6413366903	70.7949950408
24.36240177	70.8770885786
24.2561989776	70.7757686732
24.5424582284	70.7495231556
24.7063401236	70.6266880293
24.3125047684	70.6878767071
24.0961318379	70.5400167849
24.3311207752	70.4483100633
23.8548867018	70.4937819486
23.4361791409	70.3274586099
23.5936522469	70.2932784009
23.2437628748	70.2491798276
23.5011825742	70.2398718242
23.1761654078	70.2157625696
23.3810940719	70.1225299458
23.1287098497	70.0857557031
23.4071869993	70
> Shore Bin # 38, Level 1
23.1190966659	70
22.9848172732	70.1396200504
22.8325322347	70.1103227283
22.9536888685	70.2000457771
22.3549248493	70.2595559625
22.3012130922	70.1550316625
22.5487144274	70.1133745327
22.2149996185	70.1295490959
22.2987716487	70.2792401007
22.0799572747	70.2328526741
21.9473563745	70.3286793317
21.8449683375	70.1403830014
21.5625238422	70.3228809033
21.4900434882	70.1953154803
21.417410544	70.2737468528
21.1837949187	70.2015716793
21.714961471	70.0553902495
22.0686655985	70.1257343404
21.7737087053	70.0375371939
22.0811779965	70.0308232242
22.0679026474	70
> Shore Bin # 38, Level 1
20	79.4903486687
20.0999465934	79.452964065
20.970016022	79.3446250095
22.8398565652	79.3704127565
22.8197146563	79.2336919203
23.6566720073	79.181200885
24.186770428	79.2045471885
24.7133592737	79.372091249
25.1366445411	79.3278400855
25.7599755856	79.4329747463
25.7314412146	79.6208133059
26.9967193103	79.8603799496
27.0049591821	79.9432364385
26.9999237049	79.9446097505
26.9509422446	80
> Shore Bin # 38, Level 1
24	77.62371252
24.3448538949	77.8290989548
23.621576257	77.8632791638
22.8566414893	78.2537575341
20.834821088	78.1133745327
21.5651178759	77.9133287556
20.8798352026	77.4387731746
22.4832532235	77.6145571069
22.7914854658	77.4633401999
22.6765850309	77.2370489052
23.7965972381	77.5587090867
24.1315327687	77.5692378119
24.0064087892	77.62371252
24	77.62371252
> Shore Bin # 38, Level 1
20	78.619516289
20.5232318608	78.6337071794
20.7797360189	78.7095445182
21.3765163653	78.666208896
21.5313954376	78.7473868925
21.5133897917	78.8313115129
20	78.9863431754
> Shore Bin # 38, Level 1
20	79.7497520409
21.7116044862	79.8025482567
21.5199511711	79.6845960174
20.4615854124	79.6649118791
21.1166552224	79.5278858625
20	79.5909056229
> Shore Bin # 38, Level 1
21.4674601358	70
21.4273289082	70.0161745632
21.2350652323	70.0120546273
21.2451361868	70
> Shore Bin # 38, Level 1
29.441824979	70
28.6472877089	70.0979629206
28.7586785687	70.1625085832
30	70.0814831769
> Shore Bin # 38, Level 1
22.2645914397	80
22.2600137331	79.9711604486
22.2221713588	80
> Shore Bin # 39, Level 1
30	70.0814831769
30.1824979019	70.0695811398
30.5250629435	70.2404821851
31.0637064164	70.2891584649
31.0312046998	70.3974975204
30.7237354086	70.4307621881
30.6173800259	70.5513084611
30.0187685969	70.5308613718
30.3436331731	70.6091401541
30.0924696727	70.7078660258
30	70.685740444
> Shore Bin # 41, Level 1
53.9975585565	70.7370107576
54.3025864042	70.7653925383
54.4588387884	70.719157702
54.5349813077	70.806286717
55.1648737316	70.5462729839
55.2848096437	70.6854352636
55.483634699	70.6375219348
55.3012893874	70.7016098268
55.4200045777	70.7396047913
56.0199893187	70.5537499046
55.8049897002	70.6746013581
56.6536964981	70.5641260395
56.4298466468	70.6678873884
56.223697261	70.6317235065
56.2224765393	70.73868925
56.5525291829	70.7362478065
56.6100556954	70.6170748455
57.3224994278	70.5445944915
56.7611200122	70.6741435874
57.4325169757	70.5896086061
57.411154345	70.7341115435
57.6112001221	70.7124437324
56.228580148	71.195849546
55.708705272	71.557488365
55.5213244831	71.889219501
55.1862363622	71.8991378653
55.4436560616	71.9357595178
55.3437094682	72.072480354
55.5887693599	72.1799038682
55.3037308309	72.2775616083
55.4737163348	72.4374761578
55.1386282139	72.4458686198
55.563744564	72.4675364309
55.0811017014	72.5774013886
55.5985351339	72.5224689097
55.631342031	72.680857557
55.9037155718	72.65506981
55.4412146181	72.8065918975
56.0949111162	72.7837033646
56.2386511025	72.9532310979
55.5037766079	72.9433127337
56.2749675746	72.9945830472
56.3875791562	73.0420386053
55.7712672618	73.0666056306
56.5188067445	73.1508354314
56.3424124514	73.2370489052
55.9073777371	73.21950103
55.7708094911	73.3141069657
54.9048599985	73.4287022202
54.4560921645	73.3441672389
54.519874876	73.2770275425
53.8625162127	73.295490959
53.1961547265	73.1500724804
53.3810940719	73.0116731518
53.0998702983	73.0061799039
53.0736247807	72.9333943694
53.6112001221	72.8891432059
52.9123369192	72.9129472801
52.3636224918	72.7150377661
52.7750057221	72.6428625925
53.6586556802	72.6416418708
52.6637674525	72.6199740597
52.6950484474	72.5395590143
52.8973830777	72.5612268254
52.6938277256	72.4740978103
52.818799115	72.4274052033
52.732433051	72.3228809033
52.5488670176	72.3591973754
52.6285191119	72.2407873655
52.4336614023	72.2742046235
52.441138323	72.0541695277
51.7848477913	72.1478599222
51.4061188678	71.8324559396
51.6037232013	71.5291065843
51.9099717708	71.4554055085
52.297550927	71.4628824292
52.2800030518	71.5678644999
